PROV ,CAR,CD,CCS,GEO NAMES,ntfarea,ntotfrt,totfrt,etotfrt,ntotfrp,totfrp,etotfrp,nappleta,appleta,eapplata,napplepa,applepa,eapplepa,npearta,pearta,epearta,npearpa,pearpa,epearpa,nplumta,plumta,eplumta,nplumpa,plumpa,eplumpa,nswchta,swchta,eswchta,nswchpa,swchpa,eswchpa,nsrchta,srchta,esrchta,nsrchpa,srchpa,esrchpa,npechta,pechta,epechta,npechpa,pechpa,epechpa,napctta,apctta,eapctta,napctpa,apctpa,eapctpa,nstrwbta,strwbta,estwrbta,nstrwbpa,strwbpa,eswrwbpa,nraspbta,raspbta,eraspbta,nraspbpa,raspbpa,eraspbpa,nbluebta,bluebta,ebluebta,nbluebpa,bluebpa,ebluebpa,ncranbta,cranbta,ecranbta,ncranbpa,cranbpa,ecranbpa,nsaskbta,saskbta,esaskbta,nsaskbpa,saskbpa,esaskbpa,ngrapeta,grapeta,egrapeta,ngrapepa,grapepa,egrapepa,notfrtta,otfrtta,eotfrtta,notfrtpa,otfrtpa,eotfrtpa,ntotveg,totveg,etotveg,nswcorn,swcorn,eswcorn,ntomato,tomato,etomato,ncucumb,cucumb,ecucumb,ngrpeas,grpeas,egrpeas,nbeans,beans,ebeans,ncabage,cabage,ecabage,nchincab,chincab,echincab,nclflwr,clflwr,eclflwr,nbrocli,brocli,ebrocli,nbrsprt,brsprt,ebrsprt,ncarrot,carrot,ecarrot,nrtbaga,rtbaga,ertbaga,nbeets,beets,ebeets,nradish,radish,eradish,nonions,onions,eonions,nshalot,shalot,eshalot,ncelery,celery,ecelery,nletuce,letuce,eletuce,nspnach,spnach,espnach,npepper,pepper,epepper,nsqpump,sqpump,esqpump,nrhbarb,rhbarb,erhbarb,naspprod,aspprod,easpprod,naspnprd,aspnprd,easpnprd,nothveg,othveg,eothveg,nnursery,nursery,enursery,nsod,sod,esod,nxmsarea,xmsarea,exmsarea,nmaplet,maplet,nvftprod,vftprod
35,2,42,4,West Grey,654,14,117,47,14,81,33,5,55,22,5,53,21,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,28,11,7,18,7,4,x,x,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,3,x,x,3,x,x,21,93,38,11,17,7,3,1,0,5,2,1,2,x,x,4,1,0,1,x,x,0,0,0,2,x,x,2,x,x,2,x,x,2,x,x,1,x,x,1,x,x,0,0,0,4,1,0,0,0,0,0,0,0,2,x,x,2,x,x,1,x,x,4,5,2,1,x,x,2,x,x,0,0,0,13,56,23,11,147,59,0,0,0,4,35,14,21,"9,343",46,"311,766"
35,2,42,5,Southgate,488,2,x,x,2,x,x,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,2,x,x,2,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,33,13,6,7,3,3,1,1,1,x,x,2,x,x,3,1,0,1,x,x,0,0,0,1,x,x,1,x,x,1,x,x,0,0,0,1,x,x,1,x,x,0,0,0,1,x,x,1,x,x,0,0,0,1,x,x,1,x,x,1,x,x,2,x,x,1,x,x,1,x,x,1,x,x,5,x,x,7,99,40,0,0,0,6,160,65,37,"12,658",30,"250,510"
35,2,42,15,Grey Highlands,488,12,131,53,12,121,49,9,128,52,9,118,48,1,x,x,1,x,x,2,x,x,2,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,x,x,3,x,x,3,3,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,33,13,6,x,x,2,x,x,4,1,0,2,x,x,2,x,x,2,x,x,0,0,0,1,x,x,2,x,x,1,x,x,4,1,0,0,0,0,2,x,x,2,x,x,1,x,x,0,0,0,0,0,0,3,0,0,2,x,x,2,x,x,3,2,1,1,x,x,1,x,x,0,0,0,4,20,8,6,75,30,1,x,x,8,75,30,19,"6,591",40,"829,215"
35,2,42,37,Chatsworth,403,24,48,19,24,45,18,3,x,x,3,x,x,3,1,0,3,1,0,2,x,x,2,x,x,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,1,x,x,1,x,x,1,x,x,19,13,5,19,10,4,6,4,2,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,3,x,x,3,x,x,28,41,17,14,9,4,6,1,0,7,2,1,5,1,0,4,1,0,3,x,x,0,0,0,2,x,x,0,0,0,0,0,0,4,0,0,1,x,x,4,1,0,1,x,x,5,1,0,3,x,x,0,0,0,6,4,2,1,x,x,3,1,0,6,1,0,2,x,x,4,x,x,1,x,x,13,14,6,7,99,40,0,0,0,5,64,26,32,"12,193",42,"383,905"
35,2,42,45,Blue Mountains,161,76,"4,113","1,665",76,"3,828","1,549",73,"4,065","1,645",73,"3,789","1,533",2,x,x,2,x,x,2,x,x,2,x,x,1,x,x,1,x,x,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,3,x,x,3,x,x,3,9,4,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,9,32,13,3,x,x,2,x,x,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,2,x,x,0,0,0,0,0,0,0,0,0,3,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,3,3,1,0,0,0,1,x,x,1,x,x,4,10,4,4,x,x,0,0,0,2,x,x,4,213,11,"147,232"
35,2,42,47,Georgian Highlands,336,37,"1,467",593,37,"1,360",550,32,"1,407",569,32,"1,302",527,5,13,5,5,12,5,2,x,x,2,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,3,17,7,3,17,7,3,7,3,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,2,x,x,9,85,35,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,x,x,0,0,0,0,0,0,0,0,0,6,37,15,8,96,39,0,0,0,4,x,x,9,"1,188",14,"127,020"
35,2,42,53,Georgian Bluffs,304,4,x,x,4,x,x,4,7,3,4,7,3,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,25,10,5,11,4,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,0,0,0,0,0,0,0,0,0,2,x,x,2,x,x,0,0,0,3,33,13,12,"4,460",22,"202,348"
35,2,43,0,Simcoe County,"2,463",109,"1,299",525,109,"1,153",467,46,792,321,45,735,297,11,6,2,11,6,2,9,3,1,9,3,1,6,2,1,6,2,1,5,5,2,5,5,2,1,x,x,1,x,x,1,x,x,1,x,x,45,276,112,45,212,86,39,94,38,39,84,34,17,79,32,17,66,27,0,0,0,0,0,0,4,10,4,4,10,4,3,x,x,3,x,x,11,26,11,11,26,10,218,"8,814","3,567",63,"1,345",544,51,47,19,33,18,7,23,39,16,42,87,35,21,269,109,7,458,185,18,211,85,20,331,134,5,1,0,68,"2,700","1,093",12,16,6,37,149,60,17,156,63,55,"1,756",711,13,10,4,13,245,99,30,129,52,16,19,8,19,9,4,59,277,112,9,2,1,16,119,48,11,22,9,62,398,161,100,"2,779","1,125",15,"3,501","1,417",83,"5,562","2,251",102,"47,759",100,"584,417"
35,2,43,3,Adjala-Tosorontio,198,3,8,3,3,8,3,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,67,27,4,11,4,2,x,x,2,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,3,x,x,1,x,x,1,x,x,3,1,0,1,x,x,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,2,x,x,6,"1,139",461,1,x,x,6,"2,546","1,030",5,"1,368",7,"56,255"
35,2,43,5,Clearview,361,32,799,323,32,740,299,24,730,295,24,679,275,4,4,2,4,4,2,4,2,1,4,2,1,1,x,x,1,x,x,3,x,x,3,x,x,1,x,x,1,x,x,0,0,0,0,0,0,5,32,13,5,25,10,9,16,6,9,15,6,2,x,x,2,x,x,0,0,0,0,0,0,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,29,696,282,9,40,16,12,13,5,6,3,1,2,x,x,6,2,1,6,198,80,0,0,0,5,x,x,6,299,121,0,0,0,3,x,x,0,0,0,4,x,x,1,x,x,3,1,0,1,x,x,0,0,0,1,x,x,1,x,x,2,x,x,12,28,11,1,x,x,2,x,x,2,x,x,8,4,2,11,146,59,0,0,0,8,146,59,4,815,15,"81,377"
35,2,43,7,New Tecumseth,162,4,33,13,4,30,12,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,2,x,x,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,14,521,211,4,235,95,4,6,3,2,x,x,1,x,x,2,x,x,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,2,x,x,0,0,0,0,0,0,1,x,x,2,x,x,1,x,x,0,0,0,2,x,x,0,0,0,1,x,x,3,x,x,1,x,x,2,x,x,0,0,0,3,4,2,4,125,51,5,"1,994",807,4,15,6,1,x,2,x
35,2,43,9,Springwater,298,12,146,59,12,124,50,3,3,1,3,3,1,2,x,x,2,x,x,2,x,x,2,x,x,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,65,26,7,48,19,6,24,10,6,20,8,4,45,18,4,45,18,0,0,0,0,0,0,2,x,x,2,x,x,0,0,0,0,0,0,1,x,x,1,x,x,22,391,158,9,165,67,7,6,2,3,1,1,4,4,2,7,3,1,2,x,x,0,0,0,3,3,1,2,x,x,1,x,x,4,x,x,3,0,0,2,x,x,0,0,0,2,x,x,1,x,x,0,0,0,2,x,x,0,0,0,2,x,x,12,63,26,2,x,x,3,x,x,4,17,7,4,6,3,12,93,38,0,0,0,8,97,39,9,"4,774",8,"44,829"
35,2,43,14,Bradford West Gwillimbury,171,5,17,7,5,17,7,3,11,5,3,11,5,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,"4,427","1,792",4,x,x,4,3,1,2,x,x,4,x,x,3,1,0,4,x,x,2,x,x,4,150,61,4,x,x,0,0,0,40,"2,273",920,3,14,6,16,119,48,9,x,x,32,"1,058",428,5,8,3,10,244,99,16,121,49,8,17,7,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,19,191,77,9,511,207,0,0,0,3,x,x,2,x,7,"20,731"
35,2,43,15,Severn,187,7,56,23,7,45,18,2,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,42,17,4,32,13,2,x,x,2,x,x,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,2,x,x,2,x,x,6,147,59,3,x,x,2,x,x,1,x,x,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,3,x,x,0,0,0,1,x,x,0,0,0,1,x,x,6,127,51,2,x,x,5,65,26,10,"5,530",11,"45,925"
35,2,43,17,Innisfil,163,5,35,14,5,33,13,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,8,3,17,7,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,21,"1,646",666,7,149,60,2,x,x,3,2,1,1,x,x,2,x,x,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,8,240,97,1,x,x,3,3,1,1,x,x,6,x,x,0,0,0,1,x,x,1,x,x,1,x,x,2,x,x,3,x,x,0,0,0,1,x,x,2,x,x,6,150,61,10,190,77,2,x,x,5,86,35,3,120,5,x
35,2,43,19,Ramara,173,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,72,29,3,52,21,2,x,x,2,x,x,1,x,x,2,x,x,1,x,x,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,3,x,x,0,0,0,1,x,x,0,0,0,2,x,x,2,x,x,0,0,0,2,x,x,1,x,9,"71,459"
35,2,43,21,Essa,173,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,2,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,78,31,3,x,x,3,1,1,3,1,1,2,x,x,3,x,x,3,x,x,0,0,0,3,x,x,2,x,x,2,x,x,2,x,x,1,x,x,3,x,x,1,x,x,1,x,x,1,x,x,1,x,x,2,x,x,1,x,x,2,x,x,4,3,1,1,x,x,1,x,x,1,x,x,3,4,2,6,103,42,3,"1,382",559,4,x,x,6,"3,073",7,"17,289"
35,2,43,23,Oro-Medonte,370,20,129,52,20,93,38,5,22,9,5,18,7,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,9,63,25,9,46,18,10,27,11,10,24,10,5,x,x,5,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,2,x,x,2,x,x,23,654,265,10,492,199,6,6,2,3,1,1,2,x,x,6,x,x,2,x,x,0,0,0,0,0,0,1,x,x,0,0,0,3,1,0,1,x,x,2,x,x,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,2,x,x,1,x,x,8,91,37,2,x,x,2,x,x,0,0,0,8,25,10,17,206,83,0,0,0,19,603,244,42,"21,342",18,"140,052"
35,2,43,68,Tiny,134,10,41,17,10,36,14,3,x,x,3,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,4,5,7,3,4,5,2,4,5,2,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,9,66,27,4,33,13,4,2,1,2,x,x,3,x,x,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,2,x,x,0,0,0,3,1,0,1,x,x,0,0,0,1,x,x,1,x,x,2,x,x,4,4,2,1,x,x,1,x,x,2,x,x,4,2,1,14,86,35,2,x,x,17,"1,000",405,11,"6,397",8,"49,130"
35,2,43,71,Tay,73,7,24,10,7,19,8,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,5,16,6,5,11,4,2,x,x,2,x,x,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,2,x,x,2,x,x,6,50,20,3,31,12,3,1,0,4,1,0,2,x,x,4,2,1,2,x,x,1,x,x,1,x,x,1,x,x,1,x,x,2,x,x,1,x,x,2,x,x,1,x,x,1,x,x,1,x,x,0,0,0,1,x,x,1,x,x,1,x,x,3,x,x,1,x,x,2,x,x,0,0,0,2,x,x,3,x,x,0,0,0,2,x,x,8,"4,135",3,x
35,3,44,0,Muskoka District Municipality,201,11,139,56,11,134,54,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,x,x,6,x,x,5,x,x,5,x,x,2,x,x,2,x,x,2,x,x,2,x,x,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,1,x,x,16,38,15,8,x,x,7,1,0,6,x,x,6,2,1,8,x,x,2,x,x,0,0,0,1,x,x,5,x,x,2,x,x,7,2,1,2,x,x,5,1,0,1,x,x,2,x,x,3,0,0,0,0,0,5,2,1,2,x,x,1,x,x,8,5,2,3,1,0,2,x,x,2,x,x,5,x,x,8,24,10,0,0,0,8,x,x,35,"11,620",26,"87,776"
35,3,44,2,Gravenhurst,40,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,2,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,1,x,x,3,4,1,1,x,x,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,2,x,x,0,0,0,1,x,x,0,0,0,1,x,x,1,x,x,0,0,0,1,x,x,1,x,x,0,0,0,1,x,x,2,x,x,1,x,x,0,0,0,1,x,x,2,x,x,0,0,0,3,30,12,2,x,4,"3,765"
35,3,44,18,Bracebridge,44,3,3,1,3,2,1,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,2,x,x,2,x,x,2,x,x,4,x,x,3,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,2,x,x,1,x,x,2,x,x,0,0,0,1,x,x,0,0,0,0,0,0,2,x,x,1,x,x,0,0,0,1,x,x,0,0,0,1,x,x,1,x,x,2,x,x,2,x,x,0,0,0,2,x,x,10,"5,567",6,"24,237"
35,3,44,42,Huntsville,53,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,2,x,x,1,x,x,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,11,"3,333",3,"15,773"
35,3,44,53,Muskoka Lakes,64,5,110,45,5,105,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,2,x,x,3,x,x,3,x,x,0,0,0,0,0,0,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,9,3,x,x,4,1,0,3,1,0,2,x,x,2,x,x,2,x,x,0,0,0,1,x,x,4,1,0,1,x,x,2,x,x,0,0,0,2,x,x,0,0,0,0,0,0,1,x,x,0,0,0,2,x,x,0,0,0,1,x,x,4,4,2,1,x,x,0,0,0,1,x,x,2,x,x,3,10,4,0,0,0,2,x,x,12,x,13,"44,001"
35,3,46,0,Haliburton County,69,3,5,2,3,4,2,2,x,x,2,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,2,x,x,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,4,3,x,x,3,x,x,4,x,x,2,x,x,4,x,x,2,x,x,0,0,0,1,x,x,1,x,x,0,0,0,3,0,0,2,x,x,3,0,0,3,0,0,1,x,x,3,0,0,1,x,x,4,x,x,2,x,x,2,x,x,3,x,x,1,x,x,1,x,x,0,0,0,1,x,x,6,31,13,0,0,0,2,x,x,20,"16,920",13,"59,900"
35,3,46,15,Minden Hills,40,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,3,28,11,0,0,0,2,x,x,9,"6,905",8,"28,342"
35,3,46,24,Dysart and Others,29,2,x,x,2,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,2,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,x,x,2,x,x,2,x,x,3,0,0,1,x,x,3,0,0,2,x,x,0,0,0,1,x,x,1,x,x,0,0,0,2,x,x,1,x,x,2,x,x,3,0,0,1,x,x,3,0,0,1,x,x,3,0,0,2,x,x,2,x,x,2,x,x,1,x,x,1,x,x,0,0,0,1,x,x,3,3,1,0,0,0,0,0,0,11,"10,015",5,"31,558"
35,4,47,0,Renfrew County,"1,342",27,135,55,27,108,44,11,35,14,11,27,11,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,11,59,24,11,47,19,10,22,9,10,x,x,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,1,x,x,1,x,x,34,162,66,20,68,27,23,8,3,18,10,4,10,3,1,15,7,3,9,5,2,0,0,0,7,6,2,8,6,2,2,x,x,13,7,3,8,4,2,14,4,1,8,2,1,10,3,1,6,1,0,2,x,x,10,2,1,6,1,0,8,x,x,13,6,2,3,0,0,5,2,1,1,x,x,12,x,x,21,151,61,1,x,x,28,306,124,104,"39,421",238,"2,088,142"
35,4,47,3,McNab/Braeside,140,5,29,12,5,18,7,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,2,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,33,13,3,x,x,3,x,x,2,x,x,1,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,3,1,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,1,x,x,3,x,x,1,x,x,4,21,8,12,"3,135",12,"83,324"
35,4,47,8,Greater Madawaska,37,2,x,x,2,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,8,4,3,1,3,1,1,2,x,x,1,x,x,2,x,x,1,x,x,0,0,0,2,x,x,2,x,x,1,x,x,2,x,x,2,x,x,2,x,x,1,x,x,0,0,0,1,x,x,0,0,0,2,x,x,0,0,0,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,2,x,x,3,4,2,0,0,0,2,x,x,3,505,9,"64,528"
35,4,47,20,"Brudenell, Lyndoch and Raglan",76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,1,x,x,1,x,x,1,x,x,2,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,1,x,x,1,x,x,1,x,x,2,x,x,0,0,0,1,x,x,1,x,x,0,0,0,2,x,x,0,0,0,1,x,x,0,0,0,2,x,x,1,x,x,0,0,0,1,x,x,17,"8,895",31,"253,432"
35,4,47,30,Madawaska Valley,34,2,x,x,2,x,x,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,2,x,x,2,x,x,1,x,x,0,0,0,1,x,x,2,x,x,0,0,0,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,2,x,x,0,0,0,1,x,x,1,x,x,1,x,x,2,x,x,0,0,0,0,0,0,1,x,x,0,0,0,2,x,x,1,x,x,0,0,0,2,x,x,5,"3,014",16,"112,398"
